"","locid","ndowid","timestamp","long_x","lat_y","hdop","species","mgmtarea","deviceid"
"495","NID10330 20151231 040030",10330,2015-12-30 20:00:30,-115.5828,36.03662,3.2,"MULD",26,39949
"496","NID10330 20151231 050014",10330,2015-12-30 21:00:14,-115.5828,36.03661,3.2,"MULD",26,39949
"497","NID10330 20151231 060014",10330,2015-12-30 22:00:14,-115.5828,36.03661,3.6,"MULD",26,39949
"498","NID10330 20151231 070030",10330,2015-12-30 23:00:30,-115.5806,36.03847,1.6,"MULD",26,39949
"499","NID10330 20151231 080014",10330,2015-12-31 00:00:14,-115.5784,36.0369,3.2,"MULD",26,39949
"500","NID10330 20151231 090136",10330,2015-12-31 01:01:36,-115.5783,36.03659,3.6,"MULD",26,39949
"501","NID10330 20151114 050054",10330,2015-11-13 21:00:54,-115.5754,36.06512,1.8,"MULD",26,39949
"502","NID10330 20151114 180039",10330,2015-11-14 10:00:39,-115.5803,36.04279,6.6,"MULD",26,39949
"503","NID10330 20151113 030047",10330,2015-11-12 19:00:47,-115.5754,36.06513,2,"MULD",26,39949
"504","NID10330 20151115 070059",10330,2015-11-14 23:00:59,-115.5817,36.04207,2.2,"MULD",26,39949
"505","NID10330 20151115 200029",10330,2015-11-15 12:00:29,-115.5823,36.04189,3.2,"MULD",26,39949
"506","NID10330 20151116 090054",10330,2015-11-16 01:00:54,-115.5799,36.04302,3.4,"MULD",26,39949
"507","NID10330 20151231 100030",10330,2015-12-31 02:00:30,-115.5788,36.03701,2,"MULD",26,39949
"508","NID10330 20151231 110014",10330,2015-12-31 03:00:14,-115.5786,36.03691,2.2,"MULD",26,39949
"509","NID10330 20151231 120027",10330,2015-12-31 04:00:27,-115.5765,36.03797,6.8,"MULD",26,39949
"510","NID10330 20151231 130013",10330,2015-12-31 05:00:13,-115.5754,36.03951,5.2,"MULD",26,39949
"511","NID10330 20151231 140029",10330,2015-12-31 06:00:29,-115.5757,36.03958,1.8,"MULD",26,39949
"512","NID10330 20151231 150030",10330,2015-12-31 07:00:30,-115.5751,36.03942,2.2,"MULD",26,39949
"513","NID10330 20151231 160024",10330,2015-12-31 08:00:24,-115.5748,36.0393,1.8,"MULD",26,39949
"514","NID10330 20151231 170014",10330,2015-12-31 09:00:14,-115.5755,36.04,3.4,"MULD",26,39949
"515","NID10330 20151231 180029",10330,2015-12-31 10:00:29,-115.5785,36.04039,2.2,"MULD",26,39949
"516","NID10330 20151231 190006",10330,2015-12-31 11:00:06,-115.5787,36.04033,2,"MULD",26,39949
"517","NID10330 20151231 200013",10330,2015-12-31 12:00:13,-115.5784,36.04045,3.6,"MULD",26,39949
"518","NID10330 20151231 210029",10330,2015-12-31 13:00:29,-115.5784,36.04023,1.8,"MULD",26,39949
"519","NID10330 20151117 000014",10330,2015-11-16 16:00:14,-115.5822,36.03926,3.2,"MULD",26,39949
"520","NID10330 20151117 010030",10330,2015-11-16 17:00:30,-115.5822,36.03925,2.2,"MULD",26,39949
"521","NID10330 20151117 020013",10330,2015-11-16 18:00:13,-115.5821,36.03919,3.8,"MULD",26,39949
"522","NID10330 20151117 030030",10330,2015-11-16 19:00:30,-115.5822,36.0393,1.8,"MULD",26,39949
"523","NID10330 20151117 040012",10330,2015-11-16 20:00:12,-115.5822,36.03927,3.4,"MULD",26,39949
"524","NID10330 20151116 220100",10330,2015-11-16 14:01:00,-115.5822,36.03906,2.2,"MULD",26,39949
"525","NID10330 20151116 230013",10330,2015-11-16 15:00:13,-115.582,36.03931,5.2,"MULD",26,39949
"526","NID10330 20151117 050124",10330,2015-11-16 21:01:24,-115.5823,36.03902,3.4,"MULD",26,39949
"527","NID10330 20151117 060054",10330,2015-11-16 22:00:54,-115.5822,36.03906,9.8,"MULD",26,39949
"528","NID10330 20151117 070014",10330,2015-11-16 23:00:14,-115.5822,36.03898,3.8,"MULD",26,39949
"529","NID10330 20151117 080030",10330,2015-11-17 00:00:30,-115.5823,36.03883,3.6,"MULD",26,39949
"530","NID10330 20151122 080030",10330,2015-11-22 00:00:30,-115.5837,36.03329,1.6,"MULD",26,39949
"531","NID10330 20151122 090016",10330,2015-11-22 01:00:16,-115.5849,36.0347,2.2,"MULD",26,39949
"532","NID10330 20151122 100027",10330,2015-11-22 02:00:27,-115.5853,36.03503,1.6,"MULD",26,39949
"533","NID10330 20151122 110015",10330,2015-11-22 03:00:15,-115.5853,36.03502,1.8,"MULD",26,39949
"534","NID10330 20151122 120016",10330,2015-11-22 04:00:16,-115.5854,36.0351,3.2,"MULD",26,39949
"535","NID10330 20151122 130029",10330,2015-11-22 05:00:29,-115.5854,36.03506,3.4,"MULD",26,39949
"536","NID10330 20151122 140016",10330,2015-11-22 06:00:16,-115.5856,36.03501,1.8,"MULD",26,39949
"537","NID10330 20151122 150030",10330,2015-11-22 07:00:30,-115.5859,36.03381,1.8,"MULD",26,39949
"538","NID10330 20151122 160013",10330,2015-11-22 08:00:13,-115.5848,36.03397,1.6,"MULD",26,39949
"539","NID10330 20151122 170007",10330,2015-11-22 09:00:07,-115.5836,36.03636,3.2,"MULD",26,39949
"540","NID10330 20151122 180030",10330,2015-11-22 10:00:30,-115.5835,36.03732,2.2,"MULD",26,39949
"541","NID10330 20151122 190014",10330,2015-11-22 11:00:14,-115.5835,36.03731,1.8,"MULD",26,39949
"542","NID10330 20151122 200032",10330,2015-11-22 12:00:32,-115.5835,36.03715,1.8,"MULD",26,39949
"543","NID10330 20151122 210030",10330,2015-11-22 13:00:30,-115.5832,36.03736,2.2,"MULD",26,39949
"544","NID10330 20151122 220103",10330,2015-11-22 14:01:03,-115.5826,36.03862,1.8,"MULD",26,39949
"545","NID10330 20151122 230026",10330,2015-11-22 15:00:26,-115.5826,36.03867,3.2,"MULD",26,39949
"546","NID10330 20151123 000030",10330,2015-11-22 16:00:30,-115.5825,36.03864,3.2,"MULD",26,39949
"547","NID10330 20151123 010030",10330,2015-11-22 17:00:30,-115.5824,36.03891,3.8,"MULD",26,39949
"548","NID10330 20151123 020048",10330,2015-11-22 18:00:48,-115.5823,36.03907,2,"MULD",26,39949
"549","NID10330 20151123 030031",10330,2015-11-22 19:00:31,-115.5823,36.03913,3.4,"MULD",26,39949
"550","NID10330 20151123 040007",10330,2015-11-22 20:00:07,-115.5824,36.03912,2,"MULD",26,39949
"551","NID10330 20151123 050055",10330,2015-11-22 21:00:55,-115.5823,36.03906,2,"MULD",26,39949
"552","NID10330 20151123 060015",10330,2015-11-22 22:00:15,-115.5823,36.03925,1.8,"MULD",26,39949
"553","NID10330 20151123 070029",10330,2015-11-22 23:00:29,-115.5818,36.03888,0.6,"MULD",26,39949
"554","NID10330 20151123 080013",10330,2015-11-23 00:00:13,-115.5819,36.0387,2,"MULD",26,39949
"555","NID10330 20151123 090049",10330,2015-11-23 01:00:49,-115.5821,36.03815,4.8,"MULD",26,39949
"556","NID10330 20151123 100016",10330,2015-11-23 02:00:16,-115.5822,36.03813,2.2,"MULD",26,39949
"557","NID10330 20151123 110030",10330,2015-11-23 03:00:30,-115.5821,36.03807,8.6,"MULD",26,39949
"558","NID10330 20151123 120028",10330,2015-11-23 04:00:28,-115.5821,36.03813,3.6,"MULD",26,39949
"559","NID10330 20151123 130030",10330,2015-11-23 05:00:30,-115.5824,36.03808,3.4,"MULD",26,39949
"560","NID10330 20151123 140030",10330,2015-11-23 06:00:30,-115.582,36.0381,6.8,"MULD",26,39949
"561","NID10330 20151123 150031",10330,2015-11-23 07:00:31,-115.5823,36.03817,5.2,"MULD",26,39949
"562","NID10330 20151123 160019",10330,2015-11-23 08:00:19,-115.5823,36.03808,3.2,"MULD",26,39949
"563","NID10330 20151123 170006",10330,2015-11-23 09:00:06,-115.582,36.03754,3.2,"MULD",26,39949
"564","NID10330 20151123 180013",10330,2015-11-23 10:00:13,-115.5822,36.038,2.2,"MULD",26,39949
"565","NID10330 20151123 190032",10330,2015-11-23 11:00:32,-115.5823,36.03786,3.6,"MULD",26,39949
"566","NID10330 20151123 200029",10330,2015-11-23 12:00:29,-115.5824,36.03799,3.4,"MULD",26,39949
"567","NID10330 20151123 210135",10330,2015-11-23 13:01:35,-115.5822,36.03813,19.2,"MULD",26,39949
"568","NID10330 20151123 220030",10330,2015-11-23 14:00:30,-115.5825,36.03791,1.6,"MULD",26,39949
"569","NID10330 20151123 230013",10330,2015-11-23 15:00:13,-115.5824,36.03791,3.8,"MULD",26,39949
"570","NID10330 20151124 000030",10330,2015-11-23 16:00:30,-115.5824,36.03798,3.6,"MULD",26,39949
"571","NID10330 20151124 010118",10330,2015-11-23 17:01:18,-115.5824,36.03801,5.2,"MULD",26,39949
"572","NID10330 20151124 020012",10330,2015-11-23 18:00:12,-115.5826,36.03802,3.2,"MULD",26,39949
"573","NID10330 20151124 030031",10330,2015-11-23 19:00:31,-115.5825,36.03826,5.4,"MULD",26,39949
"574","NID10330 20151124 040007",10330,2015-11-23 20:00:07,-115.5824,36.03861,3.2,"MULD",26,39949
"575","NID10330 20151124 050030",10330,2015-11-23 21:00:30,-115.5824,36.03866,3.6,"MULD",26,39949
"576","NID10330 20151124 060054",10330,2015-11-23 22:00:54,-115.5824,36.03858,3.2,"MULD",26,39949
"577","NID10330 20151124 070005",10330,2015-11-23 23:00:05,-115.5825,36.03902,1.6,"MULD",26,39949
"578","NID10330 20151124 080030",10330,2015-11-24 00:00:30,-115.5836,36.03892,4.8,"MULD",26,39949
"579","NID10330 20151124 090030",10330,2015-11-24 01:00:30,-115.5841,36.03865,1.6,"MULD",26,39949
"580","NID10330 20151124 100023",10330,2015-11-24 02:00:23,-115.5841,36.03861,2,"MULD",26,39949
"581","NID10330 20151124 110013",10330,2015-11-24 03:00:13,-115.5841,36.03861,2.2,"MULD",26,39949
"582","NID10330 20151124 120019",10330,2015-11-24 04:00:19,-115.5842,36.03861,2,"MULD",26,39949
"583","NID10330 20151124 130017",10330,2015-11-24 05:00:17,-115.5841,36.03863,5.4,"MULD",26,39949
"584","NID10330 20151124 140019",10330,2015-11-24 06:00:19,-115.5844,36.03851,0.6,"MULD",26,39949
"585","NID10330 20151124 150013",10330,2015-11-24 07:00:13,-115.5845,36.03858,3.8,"MULD",26,39949
"586","NID10330 20151124 160016",10330,2015-11-24 08:00:16,-115.5861,36.03701,3.4,"MULD",26,39949
"587","NID10330 20151124 170030",10330,2015-11-24 09:00:30,-115.5856,36.03576,4.8,"MULD",26,39949
"588","NID10330 20151124 180012",10330,2015-11-24 10:00:12,-115.5866,36.03695,2,"MULD",26,39949
"589","NID10330 20151124 190030",10330,2015-11-24 11:00:30,-115.5866,36.03695,1.8,"MULD",26,39949
"590","NID10330 20151124 200012",10330,2015-11-24 12:00:12,-115.5864,36.03736,2,"MULD",26,39949
"591","NID10330 20151124 210013",10330,2015-11-24 13:00:13,-115.5849,36.03885,1.6,"MULD",26,39949
"592","NID10330 20151124 220029",10330,2015-11-24 14:00:29,-115.5838,36.04191,2,"MULD",26,39949
"593","NID10330 20151125 010030",10330,2015-11-24 17:00:30,-115.583,36.04279,3.4,"MULD",26,39949
"594","NID10330 20151125 140029",10330,2015-11-25 06:00:29,-115.5879,36.04271,2.2,"MULD",26,39949
"595","NID10330 20151126 030119",10330,2015-11-25 19:01:19,-115.5862,36.04102,1.8,"MULD",26,39949
"596","NID10330 20151126 160029",10330,2015-11-26 08:00:29,-115.5826,36.04451,1.6,"MULD",26,39949
"597","NID10330 20151127 050047",10330,2015-11-26 21:00:47,-115.5735,36.04076,2.2,"MULD",26,39949
"598","NID10330 20151127 060048",10330,2015-11-26 22:00:48,-115.5746,36.04092,2,"MULD",26,39949
"599","NID10330 20151127 070011",10330,2015-11-26 23:00:11,-115.5733,36.04218,1.6,"MULD",26,39949
"600","NID10330 20151127 080011",10330,2015-11-27 00:00:11,-115.5727,36.03925,1.8,"MULD",26,39949
"601","NID10330 20151127 090030",10330,2015-11-27 01:00:30,-115.5733,36.03899,1.6,"MULD",26,39949
"602","NID10330 20151127 100023",10330,2015-11-27 02:00:23,-115.575,36.04122,3.6,"MULD",26,39949
"603","NID10330 20151127 110047",10330,2015-11-27 03:00:47,-115.5762,36.0421,3.6,"MULD",26,39949
"604","NID10330 20151127 120020",10330,2015-11-27 04:00:20,-115.5764,36.042,3.8,"MULD",26,39949
"605","NID10330 20151127 130023",10330,2015-11-27 05:00:23,-115.5764,36.04239,3.6,"MULD",26,39949
"606","NID10330 20151127 140048",10330,2015-11-27 06:00:48,-115.5764,36.0421,2.2,"MULD",26,39949
"607","NID10330 20151127 150011",10330,2015-11-27 07:00:11,-115.5752,36.04252,6.4,"MULD",26,39949
"608","NID10330 20151127 160030",10330,2015-11-27 08:00:30,-115.5748,36.04244,2.2,"MULD",26,39949
"609","NID10330 20151127 170017",10330,2015-11-27 09:00:17,-115.5746,36.04264,3.8,"MULD",26,39949
"610","NID10330 20151127 180014",10330,2015-11-27 10:00:14,-115.5742,36.04269,1.6,"MULD",26,39949
"611","NID10330 20151127 190047",10330,2015-11-27 11:00:47,-115.5735,36.04269,1.6,"MULD",26,39949
"612","NID10330 20151127 200011",10330,2015-11-27 12:00:11,-115.5734,36.04047,1.8,"MULD",26,39949
"613","NID10330 20151127 210019",10330,2015-11-27 13:00:19,-115.5723,36.04173,1.8,"MULD",26,39949
"614","NID10330 20151127 220048",10330,2015-11-27 14:00:48,-115.5726,36.04138,2,"MULD",26,39949
"615","NID10330 20151127 230010",10330,2015-11-27 15:00:10,-115.5735,36.04021,1.8,"MULD",26,39949
"616","NID10330 20151128 000003",10330,2015-11-27 16:00:03,-115.5735,36.04019,1.6,"MULD",26,39949
"617","NID10330 20151128 010030",10330,2015-11-27 17:00:30,-115.5736,36.04023,2.2,"MULD",26,39949
"618","NID10330 20151128 020019",10330,2015-11-27 18:00:19,-115.5747,36.04104,2,"MULD",26,39949
"619","NID10330 20151128 030025",10330,2015-11-27 19:00:25,-115.5721,36.04197,2.2,"MULD",26,39949
"620","NID10330 20151128 040030",10330,2015-11-27 20:00:30,-115.571,36.04184,1.8,"MULD",26,39949
"621","NID10330 20151128 050018",10330,2015-11-27 21:00:18,-115.571,36.04184,3.2,"MULD",26,39949
"622","NID10330 20151128 060028",10330,2015-11-27 22:00:28,-115.5708,36.04161,2,"MULD",26,39949
"623","NID10330 20151128 070048",10330,2015-11-27 23:00:48,-115.5709,36.04256,2.2,"MULD",26,39949
"624","NID10330 20151128 080010",10330,2015-11-28 00:00:10,-115.5712,36.04469,1.6,"MULD",26,39949
"625","NID10330 20151128 090031",10330,2015-11-28 01:00:31,-115.5719,36.0448,1.8,"MULD",26,39949
"626","NID10330 20151128 100054",10330,2015-11-28 02:00:54,-115.5723,36.04507,1.8,"MULD",26,39949
"627","NID10330 20151128 200049",10330,2015-11-28 12:00:49,-115.5769,36.04879,2,"MULD",26,39949
"628","NID10330 20151129 090029",10330,2015-11-29 01:00:29,-115.5812,36.04903,1.8,"MULD",26,39949
"629","NID10330 20151129 220047",10330,2015-11-29 14:00:47,-115.5826,36.04491,2.2,"MULD",26,39949
"630","NID10330 20151201 000047",10330,2015-11-30 16:00:47,-115.5783,36.04822,3.4,"MULD",26,39949
"631","NID10330 20151201 130040",10330,2015-12-01 05:00:40,-115.583,36.05281,2,"MULD",26,39949
"632","NID10330 20151202 020048",10330,2015-12-01 18:00:48,-115.5815,36.05258,1.8,"MULD",26,39949
"633","NID10330 20151202 150029",10330,2015-12-02 07:00:29,-115.583,36.05133,2,"MULD",26,39949
"634","NID10330 20151203 040048",10330,2015-12-02 20:00:48,-115.5823,36.05025,2,"MULD",26,39949
"635","NID10330 20151203 170054",10330,2015-12-03 09:00:54,-115.5779,36.05213,1.8,"MULD",26,39949
"636","NID10330 20151204 060029",10330,2015-12-03 22:00:29,-115.5754,36.05037,3.2,"MULD",26,39949
"637","NID10330 20151204 190100",10330,2015-12-04 11:01:00,-115.5781,36.05209,2.2,"MULD",26,39949
"638","NID10330 20151205 080029",10330,2015-12-05 00:00:29,-115.5778,36.05157,1.8,"MULD",26,39949
"639","NID10330 20151205 210029",10330,2015-12-05 13:00:29,-115.5851,36.04037,2,"MULD",26,39949
"640","NID10330 20151206 230047",10330,2015-12-06 15:00:47,-115.5785,36.0474,1.8,"MULD",26,39949
"641","NID10330 20151112 010029",10330,2015-11-11 17:00:29,-115.5819,36.05541,1.6,"MULD",26,39949
"642","NID10330 20151112 140029",10330,2015-11-12 06:00:29,-115.5753,36.06526,1.8,"MULD",26,39949
"643","NID10330 20151113 160047",10330,2015-11-13 08:00:47,-115.5796,36.07098,2.2,"MULD",26,39949
"644","NID10330 20151117 090025",10330,2015-11-17 01:00:25,-115.5822,36.03877,3.2,"MULD",26,39949
"645","NID10330 20151117 100012",10330,2015-11-17 02:00:12,-115.5822,36.03877,3.6,"MULD",26,39949
"646","NID10330 20151117 110012",10330,2015-11-17 03:00:12,-115.5824,36.03864,3.4,"MULD",26,39949
"647","NID10330 20151117 120029",10330,2015-11-17 04:00:29,-115.5823,36.0386,1.6,"MULD",26,39949
"648","NID10330 20151117 130029",10330,2015-11-17 05:00:29,-115.5823,36.03861,2.2,"MULD",26,39949
"649","NID10330 20151117 140013",10330,2015-11-17 06:00:13,-115.5824,36.03862,3.8,"MULD",26,39949
"650","NID10330 20151117 150019",10330,2015-11-17 07:00:19,-115.5824,36.03863,2,"MULD",26,39949
"651","NID10330 20151117 160005",10330,2015-11-17 08:00:05,-115.5825,36.03855,2.2,"MULD",26,39949
"652","NID10330 20151207 120100",10330,2015-12-07 04:01:00,-115.5776,36.04708,5.4,"MULD",26,39949
"653","NID10330 20151208 010049",10330,2015-12-07 17:00:49,-115.5747,36.04359,1.8,"MULD",26,39949
"654","NID10330 20151208 020007",10330,2015-12-07 18:00:07,-115.5736,36.04402,2.2,"MULD",26,39949
"655","NID10330 20151208 030030",10330,2015-12-07 19:00:30,-115.5736,36.04396,1.8,"MULD",26,39949
"656","NID10330 20151208 040029",10330,2015-12-07 20:00:29,-115.5735,36.04407,1.6,"MULD",26,39949
"657","NID10330 20151208 050022",10330,2015-12-07 21:00:22,-115.5736,36.04396,1.6,"MULD",26,39949
"658","NID10330 20151208 060015",10330,2015-12-07 22:00:15,-115.5727,36.04387,3.2,"MULD",26,39949
"659","NID10330 20151208 070030",10330,2015-12-07 23:00:30,-115.5709,36.04281,3.8,"MULD",26,39949
"660","NID10330 20151208 080030",10330,2015-12-08 00:00:30,-115.5713,36.04202,3.6,"MULD",26,39949
"661","NID10330 20151208 090015",10330,2015-12-08 01:00:15,-115.5717,36.04216,6.4,"MULD",26,39949
"662","NID10330 20151208 100030",10330,2015-12-08 02:00:30,-115.5717,36.04216,1.8,"MULD",26,39949
"663","NID10330 20151208 110030",10330,2015-12-08 03:00:30,-115.5719,36.04203,0.6,"MULD",26,39949
"664","NID10330 20151208 120015",10330,2015-12-08 04:00:15,-115.5722,36.04213,2.2,"MULD",26,39949
"665","NID10330 20151208 130014",10330,2015-12-08 05:00:14,-115.5725,36.04224,2,"MULD",26,39949
"666","NID10330 20151208 140054",10330,2015-12-08 06:00:54,-115.5725,36.0422,1.6,"MULD",26,39949
"667","NID10330 20151208 150015",10330,2015-12-08 07:00:15,-115.5723,36.04183,3.8,"MULD",26,39949
"668","NID10330 20151208 160016",10330,2015-12-08 08:00:16,-115.5722,36.04167,2.2,"MULD",26,39949
"669","NID10330 20151208 170019",10330,2015-12-08 09:00:19,-115.571,36.04147,1.8,"MULD",26,39949
"670","NID10330 20151208 180015",10330,2015-12-08 10:00:15,-115.5708,36.04158,3.4,"MULD",26,39949
"671","NID10330 20151208 190020",10330,2015-12-08 11:00:20,-115.5709,36.04158,2.2,"MULD",26,39949
"672","NID10330 20151208 200026",10330,2015-12-08 12:00:26,-115.5711,36.04142,1.8,"MULD",26,39949
"673","NID10330 20151117 170027",10330,2015-11-17 09:00:27,-115.5823,36.03856,3.2,"MULD",26,39949
"674","NID10330 20151117 180014",10330,2015-11-17 10:00:14,-115.5823,36.03852,2.2,"MULD",26,39949
"675","NID10330 20151117 190026",10330,2015-11-17 11:00:26,-115.5824,36.03849,2.2,"MULD",26,39949
"676","NID10330 20151117 200020",10330,2015-11-17 12:00:20,-115.5824,36.03851,1.6,"MULD",26,39949
"677","NID10330 20151117 210005",10330,2015-11-17 13:00:05,-115.5825,36.03834,1.6,"MULD",26,39949
"678","NID10330 20151117 220029",10330,2015-11-17 14:00:29,-115.5823,36.03891,2.2,"MULD",26,39949
"679","NID10330 20151117 230048",10330,2015-11-17 15:00:48,-115.5837,36.03982,5,"MULD",26,39949
"680","NID10330 20151118 000013",10330,2015-11-17 16:00:13,-115.5823,36.03896,3.2,"MULD",26,39949
"681","NID10330 20151118 010029",10330,2015-11-17 17:00:29,-115.5823,36.03913,3.2,"MULD",26,39949
"682","NID10330 20151118 020013",10330,2015-11-17 18:00:13,-115.5823,36.0391,3.6,"MULD",26,39949
"683","NID10330 20151118 030019",10330,2015-11-17 19:00:19,-115.5823,36.03925,2.2,"MULD",26,39949
"684","NID10330 20151118 040012",10330,2015-11-17 20:00:12,-115.5823,36.03925,2.2,"MULD",26,39949
"685","NID10330 20151118 050030",10330,2015-11-17 21:00:30,-115.5823,36.03926,3.6,"MULD",26,39949
"686","NID10330 20151118 060056",10330,2015-11-17 22:00:56,-115.5823,36.03923,3.2,"MULD",26,39949
"687","NID10330 20151118 070030",10330,2015-11-17 23:00:30,-115.5825,36.03826,2,"MULD",26,39949
"688","NID10330 20151118 080014",10330,2015-11-18 00:00:14,-115.5823,36.03838,2.2,"MULD",26,39949
"689","NID10330 20151118 090005",10330,2015-11-18 01:00:05,-115.5822,36.03836,2,"MULD",26,39949
"690","NID10330 20151118 100048",10330,2015-11-18 02:00:48,-115.5823,36.03834,3.4,"MULD",26,39949
"691","NID10330 20151118 110030",10330,2015-11-18 03:00:30,-115.5822,36.0384,2,"MULD",26,39949
"692","NID10330 20151118 120059",10330,2015-11-18 04:00:59,-115.5823,36.03861,2.2,"MULD",26,39949
"693","NID10330 20151118 130004",10330,2015-11-18 05:00:04,-115.5824,36.03871,2,"MULD",26,39949
"694","NID10330 20151118 140019",10330,2015-11-18 06:00:19,-115.5824,36.03863,1.8,"MULD",26,39949
"695","NID10330 20151119 030027",10330,2015-11-18 19:00:27,-115.5823,36.03954,3.4,"MULD",26,39949
"696","NID10330 20151119 040030",10330,2015-11-18 20:00:30,-115.5824,36.03952,5,"MULD",26,39949
"697","NID10330 20151119 050048",10330,2015-11-18 21:00:48,-115.5824,36.03951,3.8,"MULD",26,39949
"698","NID10330 20151119 060101",10330,2015-11-18 22:01:01,-115.5823,36.0395,11.8,"MULD",26,39949
"699","NID10330 20151119 070011",10330,2015-11-18 23:00:11,-115.5824,36.03918,3.2,"MULD",26,39949
"700","NID10330 20151119 080030",10330,2015-11-19 00:00:30,-115.5838,36.03638,3.4,"MULD",26,39949
"701","NID10330 20151119 090048",10330,2015-11-19 01:00:48,-115.5857,36.03676,2.2,"MULD",26,39949
"702","NID10330 20151119 100025",10330,2015-11-19 02:00:25,-115.5859,36.03724,1.6,"MULD",26,39949
"703","NID10330 20151119 110011",10330,2015-11-19 03:00:11,-115.5859,36.03724,1.6,"MULD",26,39949
"704","NID10330 20151119 120030",10330,2015-11-19 04:00:30,-115.5859,36.03727,2,"MULD",26,39949
"705","NID10330 20151119 130049",10330,2015-11-19 05:00:49,-115.586,36.03746,8.2,"MULD",26,39949
"706","NID10330 20151119 140010",10330,2015-11-19 06:00:10,-115.5859,36.03725,3.4,"MULD",26,39949
"707","NID10330 20151119 150029",10330,2015-11-19 07:00:29,-115.5859,36.03711,2,"MULD",26,39949
"708","NID10330 20151119 160047",10330,2015-11-19 08:00:47,-115.5839,36.03672,1.8,"MULD",26,39949
"709","NID10330 20151119 170003",10330,2015-11-19 09:00:03,-115.5836,36.03683,3.8,"MULD",26,39949
"710","NID10330 20151119 180010",10330,2015-11-19 10:00:10,-115.5836,36.03675,2,"MULD",26,39949
"711","NID10330 20151119 190030",10330,2015-11-19 11:00:30,-115.5835,36.03695,1.8,"MULD",26,39949
"712","NID10330 20151119 200019",10330,2015-11-19 12:00:19,-115.5835,36.03697,1.8,"MULD",26,39949
"713","NID10330 20151119 210030",10330,2015-11-19 13:00:30,-115.5835,36.03724,1.6,"MULD",26,39949
"714","NID10330 20151119 220054",10330,2015-11-19 14:00:54,-115.5835,36.0373,2,"MULD",26,39949
"715","NID10330 20151119 230018",10330,2015-11-19 15:00:18,-115.5836,36.03731,2,"MULD",26,39949
"716","NID10330 20151120 000011",10330,2015-11-19 16:00:11,-115.5835,36.03732,2,"MULD",26,39949
"717","NID10330 20151120 010030",10330,2015-11-19 17:00:30,-115.5833,36.03691,1.6,"MULD",26,39949
"718","NID10330 20151120 020018",10330,2015-11-19 18:00:18,-115.5834,36.03678,3.4,"MULD",26,39949
"719","NID10330 20151120 030010",10330,2015-11-19 19:00:10,-115.5833,36.0368,2.2,"MULD",26,39949
"720","NID10330 20151120 040030",10330,2015-11-19 20:00:30,-115.5833,36.03707,2,"MULD",26,39949
"721","NID10330 20151120 050050",10330,2015-11-19 21:00:50,-115.5833,36.03708,3.2,"MULD",26,39949
"722","NID10330 20151120 060009",10330,2015-11-19 22:00:09,-115.5832,36.03645,2.2,"MULD",26,39949
"723","NID10330 20151120 070030",10330,2015-11-19 23:00:30,-115.5827,36.03647,0.6,"MULD",26,39949
"724","NID10330 20151120 080017",10330,2015-11-20 00:00:17,-115.5823,36.03743,2.2,"MULD",26,39949
"725","NID10330 20151120 090003",10330,2015-11-20 01:00:03,-115.5822,36.03753,2,"MULD",26,39949
"726","NID10330 20151120 100024",10330,2015-11-20 02:00:24,-115.5822,36.03809,7,"MULD",26,39949
"727","NID10330 20151120 110048",10330,2015-11-20 03:00:48,-115.5822,36.03811,3.6,"MULD",26,39949
"728","NID10330 20151120 120012",10330,2015-11-20 04:00:12,-115.5822,36.03815,4.8,"MULD",26,39949
"729","NID10330 20151120 130049",10330,2015-11-20 05:00:49,-115.5822,36.03812,3.6,"MULD",26,39949
"730","NID10330 20151120 140040",10330,2015-11-20 06:00:40,-115.5823,36.03812,7,"MULD",26,39949
"731","NID10330 20151120 150030",10330,2015-11-20 07:00:30,-115.5822,36.03809,2.2,"MULD",26,39949
"732","NID10330 20151120 160048",10330,2015-11-20 08:00:48,-115.5823,36.0381,4.8,"MULD",26,39949
"733","NID10330 20151120 170026",10330,2015-11-20 09:00:26,-115.5822,36.03822,3.6,"MULD",26,39949
"734","NID10330 20151120 180008",10330,2015-11-20 10:00:08,-115.5822,36.03839,1.8,"MULD",26,39949
"735","NID10330 20151120 190030",10330,2015-11-20 11:00:30,-115.5823,36.03826,2.2,"MULD",26,39949
"736","NID10330 20151120 200017",10330,2015-11-20 12:00:17,-115.5822,36.03839,5.2,"MULD",26,39949
"737","NID10330 20151120 210010",10330,2015-11-20 13:00:10,-115.5823,36.03819,2,"MULD",26,39949
"738","NID10330 20151208 210030",10330,2015-12-08 13:00:30,-115.5713,36.0411,1.8,"MULD",26,39949
"739","NID10330 20151208 220013",10330,2015-12-08 14:00:13,-115.5714,36.04108,1.6,"MULD",26,39949
"740","NID10330 20151208 230012",10330,2015-12-08 15:00:12,-115.5713,36.04111,1.8,"MULD",26,39949
"741","NID10330 20151209 000030",10330,2015-12-08 16:00:30,-115.5716,36.04163,3.4,"MULD",26,39949
"742","NID10330 20151209 010014",10330,2015-12-08 17:00:14,-115.5714,36.04179,3.8,"MULD",26,39949
"743","NID10330 20151209 020030",10330,2015-12-08 18:00:30,-115.5714,36.04172,1.8,"MULD",26,39949
"744","NID10330 20151209 030013",10330,2015-12-08 19:00:13,-115.5714,36.04171,2,"MULD",26,39949
