"","locid","ndowid","timestamp","long_x","lat_y","hdop","species","mgmtarea","deviceid"
"1180","NID10314 20160128 210014",10314,"2016-01-28 21:00:14",-115.5173,35.97362,2.4,"MULD",26,39954
"1181","NID10314 20160128 220019",10314,"2016-01-28 22:00:19",-115.517,35.97302,1.8,"MULD",26,39954
"1182","NID10314 20160128 230015",10314,"2016-01-28 23:00:15",-115.517,35.97302,5.2,"MULD",26,39954
"1183","NID10314 20160129 000022",10314,"2016-01-29 00:00:22",-115.5171,35.97298,3.6,"MULD",26,39954
"1184","NID10314 20160129 010100",10314,"2016-01-29 01:01:00",-115.517,35.97293,3.4,"MULD",26,39954
"1185","NID10314 20160129 020030",10314,"2016-01-29 02:00:30",-115.5169,35.97279,6.6,"MULD",26,39954
"1186","NID10314 20160129 030009",10314,"2016-01-29 03:00:09",-115.5167,35.97288,2.8,"MULD",26,39954
"1187","NID10314 20160129 040030",10314,"2016-01-29 04:00:30",-115.5167,35.97273,2.4,"MULD",26,39954
"1188","NID10314 20160129 050019",10314,"2016-01-29 05:00:19",-115.5167,35.97267,8.4,"MULD",26,39954
"1189","NID10314 20160129 060008",10314,"2016-01-29 06:00:08",-115.5168,35.97266,2,"MULD",26,39954
"1190","NID10314 20160129 070048",10314,"2016-01-29 07:00:48",-115.5168,35.97256,4.4,"MULD",26,39954
"1191","NID10314 20160129 080054",10314,"2016-01-29 08:00:54",-115.5169,35.97278,2.2,"MULD",26,39954
"1192","NID10314 20160129 090015",10314,"2016-01-29 09:00:15",-115.5169,35.97295,3.4,"MULD",26,39954
"1193","NID10314 20160129 100033",10314,"2016-01-29 10:00:33",-115.5174,35.97304,3.4,"MULD",26,39954
"1194","NID10314 20160129 110030",10314,"2016-01-29 11:00:30",-115.5166,35.97311,2.2,"MULD",26,39954
"1195","NID10314 20160129 120017",10314,"2016-01-29 12:00:17",-115.5167,35.97308,3.2,"MULD",26,39954
"1196","NID10314 20160129 130029",10314,"2016-01-29 13:00:29",-115.5167,35.97329,2.2,"MULD",26,39954
"1197","NID10314 20160129 140200",10314,"2016-01-29 14:02:00",-115.5167,35.97318,4.8,"MULD",26,39954
"1198","NID10314 20160129 150019",10314,"2016-01-29 15:00:19",-115.5172,35.97318,2.6,"MULD",26,39954
"1199","NID10314 20160129 160048",10314,"2016-01-29 16:00:48",-115.517,35.97312,2.4,"MULD",26,39954
"1200","NID10314 20160129 170012",10314,"2016-01-29 17:00:12",-115.5173,35.97333,6.8,"MULD",26,39954
"1201","NID10314 20160129 180029",10314,"2016-01-29 18:00:29",-115.5196,35.97315,2.6,"MULD",26,39954
"1202","NID10314 20160129 190026",10314,"2016-01-29 19:00:26",-115.52,35.97301,3.8,"MULD",26,39954
"1203","NID10314 20160129 200030",10314,"2016-01-29 20:00:30",-115.52,35.97311,2,"MULD",26,39954
"1204","NID10314 20160129 210014",10314,"2016-01-29 21:00:14",-115.52,35.97318,2.8,"MULD",26,39954
"1205","NID10314 20160129 220027",10314,"2016-01-29 22:00:27",-115.52,35.97308,3.6,"MULD",26,39954
"1206","NID10314 20160129 230029",10314,"2016-01-29 23:00:29",-115.5201,35.97326,2.4,"MULD",26,39954
"1207","NID10314 20160130 000018",10314,"2016-01-30 00:00:18",-115.5201,35.97427,4.4,"MULD",26,39954
"1208","NID10314 20160130 010030",10314,"2016-01-30 01:00:30",-115.5201,35.97334,4.6,"MULD",26,39954
"1209","NID10314 20160130 020029",10314,"2016-01-30 02:00:29",-115.5199,35.97311,3.4,"MULD",26,39954
"1210","NID10314 20160130 030023",10314,"2016-01-30 03:00:23",-115.5199,35.97315,2.4,"MULD",26,39954
"1211","NID10314 20160130 040019",10314,"2016-01-30 04:00:19",-115.52,35.97318,1.6,"MULD",26,39954
"1212","NID10314 20160130 050016",10314,"2016-01-30 05:00:16",-115.5199,35.97302,6.4,"MULD",26,39954
"1213","NID10314 20160130 060029",10314,"2016-01-30 06:00:29",-115.5203,35.9739,2,"MULD",26,39954
"1214","NID10314 20160130 070014",10314,"2016-01-30 07:00:14",-115.5216,35.97502,1.8,"MULD",26,39954
"1215","NID10314 20160130 080008",10314,"2016-01-30 08:00:08",-115.5227,35.97623,2,"MULD",26,39954
"1216","NID10314 20160130 090044",10314,"2016-01-30 09:00:44",-115.5244,35.97614,2.6,"MULD",26,39954
"1217","NID10314 20160130 100008",10314,"2016-01-30 10:00:08",-115.5242,35.9762,2,"MULD",26,39954
"1218","NID10314 20160130 110050",10314,"2016-01-30 11:00:50",-115.5258,35.97651,2.8,"MULD",26,39954
"1219","NID10314 20160130 120017",10314,"2016-01-30 12:00:17",-115.5262,35.97762,2.6,"MULD",26,39954
"1220","NID10314 20160130 130030",10314,"2016-01-30 13:00:30",-115.5261,35.97808,3.6,"MULD",26,39954
"1221","NID10314 20160130 140029",10314,"2016-01-30 14:00:29",-115.526,35.97807,2,"MULD",26,39954
"1222","NID10314 20160130 150007",10314,"2016-01-30 15:00:07",-115.5263,35.97787,3,"MULD",26,39954
"1223","NID10314 20160130 160029",10314,"2016-01-30 16:00:29",-115.5262,35.97781,2.2,"MULD",26,39954
"1224","NID10314 20160130 170055",10314,"2016-01-30 17:00:55",-115.5261,35.97771,6.8,"MULD",26,39954
"1225","NID10314 20160130 180048",10314,"2016-01-30 18:00:48",-115.526,35.9779,3.4,"MULD",26,39954
"1226","NID10314 20160130 190008",10314,"2016-01-30 19:00:08",-115.5272,35.978,3.8,"MULD",26,39954
"1227","NID10314 20160130 200030",10314,"2016-01-30 20:00:30",-115.5287,35.97889,1.6,"MULD",26,39954
"1228","NID10314 20160130 210014",10314,"2016-01-30 21:00:14",-115.5287,35.97888,1.8,"MULD",26,39954
"1229","NID10314 20160130 220016",10314,"2016-01-30 22:00:16",-115.5287,35.97888,1.8,"MULD",26,39954
"1230","NID10314 20160130 230029",10314,"2016-01-30 23:00:29",-115.5287,35.97882,3.2,"MULD",26,39954
"1231","NID10314 20160131 000105",10314,"2016-01-31 00:01:05",-115.5279,35.97853,17.4,"MULD",26,39954
"1232","NID10314 20160131 010030",10314,"2016-01-31 01:00:30",-115.5281,35.9787,7.6,"MULD",26,39954
"1233","NID10314 20160131 020030",10314,"2016-01-31 02:00:30",-115.5283,35.97907,1.8,"MULD",26,39954
"1234","NID10314 20160131 030014",10314,"2016-01-31 03:00:14",-115.5283,35.97908,4.2,"MULD",26,39954
"1235","NID10314 20160131 040017",10314,"2016-01-31 04:00:17",-115.5283,35.97907,4.6,"MULD",26,39954
"1236","NID10314 20160131 050030",10314,"2016-01-31 05:00:30",-115.5283,35.9791,1.4,"MULD",26,39954
"1237","NID10314 20160131 060013",10314,"2016-01-31 06:00:13",-115.528,35.97861,2.2,"MULD",26,39954
"1238","NID10314 20160131 070016",10314,"2016-01-31 07:00:16",-115.5285,35.97818,1.6,"MULD",26,39954
"1239","NID10314 20160131 080030",10314,"2016-01-31 08:00:30",-115.5284,35.97775,2.2,"MULD",26,39954
"1240","NID10314 20160131 090016",10314,"2016-01-31 09:00:16",-115.5285,35.97776,3.8,"MULD",26,39954
"1241","NID10314 20160131 100030",10314,"2016-01-31 10:00:30",-115.5282,35.97744,2.2,"MULD",26,39954
"1242","NID10314 20160131 110017",10314,"2016-01-31 11:00:17",-115.5281,35.97746,3.4,"MULD",26,39954
"1243","NID10314 20160131 120030",10314,"2016-01-31 12:00:30",-115.5282,35.97733,3.2,"MULD",26,39954
"1244","NID10314 20160131 130016",10314,"2016-01-31 13:00:16",-115.5282,35.97742,2.8,"MULD",26,39954
"1245","NID10314 20160131 140033",10314,"2016-01-31 14:00:33",-115.5281,35.97742,2.8,"MULD",26,39954
"1246","NID10314 20160131 150044",10314,"2016-01-31 15:00:44",-115.5285,35.9779,2.8,"MULD",26,39954
"1247","NID10314 20160131 160030",10314,"2016-01-31 16:00:30",-115.5282,35.97887,2.6,"MULD",26,39954
"1248","NID10314 20160131 170030",10314,"2016-01-31 17:00:30",-115.5292,35.97917,2.8,"MULD",26,39954
"1249","NID10314 20160131 180016",10314,"2016-01-31 18:00:16",-115.5293,35.97913,3.2,"MULD",26,39954
"1250","NID10314 20160131 190030",10314,"2016-01-31 19:00:30",-115.5292,35.97911,2.2,"MULD",26,39954
"1251","NID10314 20160131 200018",10314,"2016-01-31 20:00:18",-115.5308,35.97986,2.8,"MULD",26,39954
"1252","NID10314 20160131 210014",10314,"2016-01-31 21:00:14",-115.5309,35.97981,2.4,"MULD",26,39954
"1253","NID10314 20160131 220029",10314,"2016-01-31 22:00:29",-115.5302,35.97975,2,"MULD",26,39954
"1254","NID10314 20160131 230048",10314,"2016-01-31 23:00:48",-115.5286,35.97869,4.2,"MULD",26,39954
"1255","NID10314 20160201 000030",10314,"2016-02-01 00:00:30",-115.5259,35.97947,4.8,"MULD",26,39954
"1256","NID10314 20160201 010016",10314,"2016-02-01 01:00:16",-115.5209,35.98022,5.4,"MULD",26,39954
"1257","NID10314 20160201 020029",10314,"2016-02-01 02:00:29",-115.5209,35.98085,1.8,"MULD",26,39954
"1258","NID10314 20160201 030013",10314,"2016-02-01 03:00:13",-115.521,35.98087,4.2,"MULD",26,39954
"1259","NID10314 20160201 040017",10314,"2016-02-01 04:00:17",-115.521,35.98086,5,"MULD",26,39954
"1260","NID10314 20160201 050030",10314,"2016-02-01 05:00:30",-115.5203,35.98055,2.4,"MULD",26,39954
"1261","NID10314 20160201 060014",10314,"2016-02-01 06:00:14",-115.5175,35.97941,4.8,"MULD",26,39954
"1262","NID10314 20160201 070023",10314,"2016-02-01 07:00:23",-115.5159,35.97852,1.6,"MULD",26,39954
"1263","NID10314 20160201 080014",10314,"2016-02-01 08:00:14",-115.5159,35.9785,4,"MULD",26,39954
"1264","NID10314 20160201 090035",10314,"2016-02-01 09:00:35",-115.516,35.9785,2,"MULD",26,39954
"1265","NID10314 20160201 100023",10314,"2016-02-01 10:00:23",-115.5159,35.97858,1.6,"MULD",26,39954
"1266","NID10314 20160201 110014",10314,"2016-02-01 11:00:14",-115.5159,35.97792,3.8,"MULD",26,39954
"1267","NID10314 20160201 120030",10314,"2016-02-01 12:00:30",-115.5145,35.97781,2.2,"MULD",26,39954
"1268","NID10314 20160201 130007",10314,"2016-02-01 13:00:07",-115.5145,35.97771,2,"MULD",26,39954
"1269","NID10314 20160201 140030",10314,"2016-02-01 14:00:30",-115.5147,35.97766,6.2,"MULD",26,39954
"1270","NID10314 20160201 150030",10314,"2016-02-01 15:00:30",-115.5146,35.97741,3.6,"MULD",26,39954
"1271","NID10314 20160201 160030",10314,"2016-02-01 16:00:30",-115.5144,35.97601,2.6,"MULD",26,39954
"1272","NID10314 20160201 170016",10314,"2016-02-01 17:00:16",-115.5162,35.97406,5.6,"MULD",26,39954
"1273","NID10314 20160201 180026",10314,"2016-02-01 18:00:26",-115.5165,35.97432,1.8,"MULD",26,39954
"1274","NID10314 20160201 190020",10314,"2016-02-01 19:00:20",-115.5168,35.97512,3.2,"MULD",26,39954
"1275","NID10314 20160201 200015",10314,"2016-02-01 20:00:15",-115.5158,35.97448,5.2,"MULD",26,39954
"1276","NID10314 20160201 210030",10314,"2016-02-01 21:00:30",-115.5159,35.9744,2.6,"MULD",26,39954
"1277","NID10314 20160201 220030",10314,"2016-02-01 22:00:30",-115.5158,35.97442,8.2,"MULD",26,39954
"1278","NID10314 20160201 230030",10314,"2016-02-01 23:00:30",-115.5158,35.97442,2.6,"MULD",26,39954
"1279","NID10314 20160202 000014",10314,"2016-02-02 00:00:14",-115.5158,35.97438,3.4,"MULD",26,39954
"1280","NID10314 20160202 010016",10314,"2016-02-02 01:00:16",-115.5161,35.9742,9.8,"MULD",26,39954
"1281","NID10314 20160202 020029",10314,"2016-02-02 02:00:29",-115.5159,35.9744,2.8,"MULD",26,39954
"1282","NID10314 20160202 030014",10314,"2016-02-02 03:00:14",-115.5158,35.97439,4,"MULD",26,39954
"1283","NID10314 20160202 040041",10314,"2016-02-02 04:00:41",-115.5158,35.97439,1.8,"MULD",26,39954
"1284","NID10314 20160202 050016",10314,"2016-02-02 05:00:16",-115.5157,35.97442,3.6,"MULD",26,39954
"1285","NID10314 20160202 060030",10314,"2016-02-02 06:00:30",-115.5174,35.97588,2,"MULD",26,39954
"1286","NID10314 20160202 070015",10314,"2016-02-02 07:00:15",-115.5178,35.97531,4.6,"MULD",26,39954
"1287","NID10314 20160202 080030",10314,"2016-02-02 08:00:30",-115.5178,35.97527,2.6,"MULD",26,39954
"1288","NID10314 20160202 090016",10314,"2016-02-02 09:00:16",-115.5178,35.97479,3,"MULD",26,39954
"1289","NID10314 20160202 100028",10314,"2016-02-02 10:00:28",-115.5178,35.9748,2,"MULD",26,39954
"1290","NID10314 20160202 110014",10314,"2016-02-02 11:00:14",-115.5174,35.97506,3,"MULD",26,39954
"1291","NID10314 20160202 120016",10314,"2016-02-02 12:00:16",-115.5174,35.97504,3.2,"MULD",26,39954
"1292","NID10314 20160202 130030",10314,"2016-02-02 13:00:30",-115.5173,35.97487,2.4,"MULD",26,39954
"1293","NID10314 20160202 140100",10314,"2016-02-02 14:01:00",-115.5173,35.97502,6.4,"MULD",26,39954
"1294","NID10314 20160202 150048",10314,"2016-02-02 15:00:48",-115.5173,35.97494,3.4,"MULD",26,39954
"1295","NID10314 20160202 160030",10314,"2016-02-02 16:00:30",-115.517,35.97523,2.6,"MULD",26,39954
"1296","NID10314 20160202 170016",10314,"2016-02-02 17:00:16",-115.5174,35.975,5.2,"MULD",26,39954
"1297","NID10314 20160202 180030",10314,"2016-02-02 18:00:30",-115.5178,35.9745,3.8,"MULD",26,39954
"1298","NID10314 20160202 190037",10314,"2016-02-02 19:00:37",-115.5181,35.97382,2.6,"MULD",26,39954
"1299","NID10314 20160202 195959",10314,"2016-02-02 19:59:59",-115.5181,35.97376,2.8,"MULD",26,39954
"1300","NID10314 20160202 210030",10314,"2016-02-02 21:00:30",-115.5181,35.97385,2.2,"MULD",26,39954
"1301","NID10314 20160202 220030",10314,"2016-02-02 22:00:30",-115.5182,35.97379,5.4,"MULD",26,39954
"1302","NID10314 20160202 230035",10314,"2016-02-02 23:00:35",-115.5163,35.97449,3.8,"MULD",26,39954
"1303","NID10314 20160203 000016",10314,"2016-02-03 00:00:16",-115.5164,35.97514,4,"MULD",26,39954
"1304","NID10314 20160203 010007",10314,"2016-02-03 01:00:07",-115.5167,35.97519,5.2,"MULD",26,39954
"1305","NID10314 20160203 020029",10314,"2016-02-03 02:00:29",-115.5168,35.97534,2.8,"MULD",26,39954
"1306","NID10314 20160203 030016",10314,"2016-02-03 03:00:16",-115.5168,35.97535,4,"MULD",26,39954
"1307","NID10314 20160203 040030",10314,"2016-02-03 04:00:30",-115.5167,35.97536,2,"MULD",26,39954
"1308","NID10314 20160203 050024",10314,"2016-02-03 05:00:24",-115.5165,35.97521,3.4,"MULD",26,39954
"1309","NID10314 20160203 060017",10314,"2016-02-03 06:00:17",-115.5166,35.97523,4.6,"MULD",26,39954
"1310","NID10314 20160203 070019",10314,"2016-02-03 07:00:19",-115.5166,35.97532,2.2,"MULD",26,39954
"1311","NID10314 20160203 080015",10314,"2016-02-03 08:00:15",-115.5165,35.97539,5.2,"MULD",26,39954
"1312","NID10314 20160203 090030",10314,"2016-02-03 09:00:30",-115.5166,35.97542,3.2,"MULD",26,39954
"1313","NID10314 20160203 100029",10314,"2016-02-03 10:00:29",-115.5157,35.97542,5,"MULD",26,39954
"1314","NID10314 20160203 110020",10314,"2016-02-03 11:00:20",-115.514,35.97648,3,"MULD",26,39954
"1315","NID10314 20160203 120015",10314,"2016-02-03 12:00:15",-115.5134,35.97666,3,"MULD",26,39954
"1316","NID10314 20160203 130049",10314,"2016-02-03 13:00:49",-115.5127,35.9782,3.8,"MULD",26,39954
"1317","NID10314 20160203 140030",10314,"2016-02-03 14:00:30",-115.5126,35.9785,2.8,"MULD",26,39954
"1318","NID10314 20160203 150023",10314,"2016-02-03 15:00:23",-115.5127,35.97847,2.6,"MULD",26,39954
"1319","NID10314 20160203 160009",10314,"2016-02-03 16:00:09",-115.5133,35.97797,4.2,"MULD",26,39954
"1320","NID10314 20160203 170030",10314,"2016-02-03 17:00:30",-115.5151,35.97689,2.8,"MULD",26,39954
"1321","NID10314 20160203 180016",10314,"2016-02-03 18:00:16",-115.516,35.9763,3.6,"MULD",26,39954
"1322","NID10314 20160203 190030",10314,"2016-02-03 19:00:30",-115.5162,35.97622,2.2,"MULD",26,39954
"1323","NID10314 20160203 200030",10314,"2016-02-03 20:00:30",-115.5162,35.97618,3.8,"MULD",26,39954
"1324","NID10314 20160203 210015",10314,"2016-02-03 21:00:15",-115.5162,35.97612,4,"MULD",26,39954
"1325","NID10314 20160203 220029",10314,"2016-02-03 22:00:29",-115.5162,35.97625,2.2,"MULD",26,39954
"1326","NID10314 20160203 230015",10314,"2016-02-03 23:00:15",-115.5168,35.97564,3.6,"MULD",26,39954
"1327","NID10314 20160204 000030",10314,"2016-02-04 00:00:30",-115.5174,35.97504,3,"MULD",26,39954
"1328","NID10314 20160204 010030",10314,"2016-02-04 01:00:30",-115.5174,35.97504,2.4,"MULD",26,39954
"1329","NID10314 20160204 020015",10314,"2016-02-04 02:00:15",-115.5174,35.9751,4,"MULD",26,39954
"1330","NID10314 20160204 030030",10314,"2016-02-04 03:00:30",-115.5174,35.97507,4.8,"MULD",26,39954
"1331","NID10314 20160204 040054",10314,"2016-02-04 04:00:54",-115.5179,35.97461,3.6,"MULD",26,39954
"1332","NID10314 20160204 050030",10314,"2016-02-04 05:00:30",-115.5174,35.9746,6.6,"MULD",26,39954
"1333","NID10314 20160204 060030",10314,"2016-02-04 06:00:30",-115.5176,35.97424,4.4,"MULD",26,39954
"1334","NID10314 20160204 070030",10314,"2016-02-04 07:00:30",-115.5179,35.97448,2.6,"MULD",26,39954
"1335","NID10314 20160204 080016",10314,"2016-02-04 08:00:16",-115.5179,35.97446,3.2,"MULD",26,39954
"1336","NID10314 20160204 090030",10314,"2016-02-04 09:00:30",-115.5177,35.97449,2.6,"MULD",26,39954
"1337","NID10314 20160204 100030",10314,"2016-02-04 10:00:30",-115.5172,35.97452,9.2,"MULD",26,39954
"1338","NID10314 20160204 110030",10314,"2016-02-04 11:00:30",-115.5172,35.97458,2.2,"MULD",26,39954
"1339","NID10314 20160204 120030",10314,"2016-02-04 12:00:30",-115.5171,35.97461,1.8,"MULD",26,39954
"1340","NID10314 20160204 130008",10314,"2016-02-04 13:00:08",-115.5171,35.97455,2.6,"MULD",26,39954
"1341","NID10314 20160204 140054",10314,"2016-02-04 14:00:54",-115.5173,35.97443,5.6,"MULD",26,39954
"1342","NID10314 20160204 150030",10314,"2016-02-04 15:00:30",-115.5168,35.97409,3.2,"MULD",26,39954
"1343","NID10314 20160204 160030",10314,"2016-02-04 16:00:30",-115.5166,35.97389,3,"MULD",26,39954
"1344","NID10314 20160204 170030",10314,"2016-02-04 17:00:30",-115.5168,35.97396,3.2,"MULD",26,39954
"1345","NID10314 20160204 180017",10314,"2016-02-04 18:00:17",-115.5156,35.97356,3.4,"MULD",26,39954
"1346","NID10314 20160204 190119",10314,"2016-02-04 19:01:19",-115.5129,35.97336,5.4,"MULD",26,39954
"1347","NID10314 20160204 200025",10314,"2016-02-04 20:00:25",-115.5128,35.97336,2,"MULD",26,39954
"1348","NID10314 20160204 210005",10314,"2016-02-04 21:00:05",-115.5128,35.97341,2.2,"MULD",26,39954
"1349","NID10314 20160204 220030",10314,"2016-02-04 22:00:30",-115.5128,35.97314,2.6,"MULD",26,39954
"1350","NID10314 20160204 230030",10314,"2016-02-04 23:00:30",-115.5128,35.97315,4,"MULD",26,39954
"1351","NID10314 20160205 000016",10314,"2016-02-05 00:00:16",-115.5129,35.97321,3,"MULD",26,39954
"1352","NID10314 20160205 010048",10314,"2016-02-05 01:00:48",-115.5129,35.97331,2,"MULD",26,39954
"1353","NID10314 20160205 020008",10314,"2016-02-05 02:00:08",-115.5129,35.9732,3,"MULD",26,39954
"1354","NID10314 20160205 030030",10314,"2016-02-05 03:00:30",-115.5128,35.97319,2.6,"MULD",26,39954
"1355","NID10314 20160205 040053",10314,"2016-02-05 04:00:53",-115.5128,35.97318,7,"MULD",26,39954
"1356","NID10314 20160205 050015",10314,"2016-02-05 05:00:15",-115.5126,35.9733,2.8,"MULD",26,39954
"1357","NID10314 20160205 060016",10314,"2016-02-05 06:00:16",-115.5124,35.97352,3,"MULD",26,39954
"1358","NID10314 20160205 070030",10314,"2016-02-05 07:00:30",-115.5124,35.97356,1.6,"MULD",26,39954
"1359","NID10314 20160205 080016",10314,"2016-02-05 08:00:16",-115.5123,35.97361,2.4,"MULD",26,39954
"1360","NID10314 20160205 090008",10314,"2016-02-05 09:00:08",-115.5128,35.97367,4.8,"MULD",26,39954
"1361","NID10314 20160205 100029",10314,"2016-02-05 10:00:29",-115.5127,35.97461,2.4,"MULD",26,39954
"1362","NID10314 20160205 110016",10314,"2016-02-05 11:00:16",-115.5128,35.97444,3.4,"MULD",26,39954
"1363","NID10314 20160205 120030",10314,"2016-02-05 12:00:30",-115.5128,35.97448,3.2,"MULD",26,39954
"1364","NID10314 20160205 130036",10314,"2016-02-05 13:00:36",-115.5131,35.97464,3.4,"MULD",26,39954
"1365","NID10314 20160205 140030",10314,"2016-02-05 14:00:30",-115.5129,35.97499,2.8,"MULD",26,39954
"1366","NID10314 20160205 150014",10314,"2016-02-05 15:00:14",-115.5132,35.97526,3.2,"MULD",26,39954
"1367","NID10314 20160205 160030",10314,"2016-02-05 16:00:30",-115.513,35.97511,4.2,"MULD",26,39954
"1368","NID10314 20160205 170118",10314,"2016-02-05 17:01:18",-115.5134,35.97445,11.2,"MULD",26,39954
"1369","NID10314 20160205 180029",10314,"2016-02-05 18:00:29",-115.5126,35.97347,2.6,"MULD",26,39954
"1370","NID10314 20160205 190030",10314,"2016-02-05 19:00:30",-115.512,35.97325,3.4,"MULD",26,39954
"1371","NID10314 20160205 200029",10314,"2016-02-05 20:00:29",-115.5118,35.97383,2,"MULD",26,39954
"1372","NID10314 20160205 210014",10314,"2016-02-05 21:00:14",-115.5119,35.97388,2,"MULD",26,39954
"1373","NID10314 20160205 220029",10314,"2016-02-05 22:00:29",-115.5118,35.97387,4.8,"MULD",26,39954
"1374","NID10314 20160205 230015",10314,"2016-02-05 23:00:15",-115.5118,35.97392,9.2,"MULD",26,39954
"1375","NID10314 20160206 000014",10314,"2016-02-06 00:00:14",-115.5116,35.9738,4.4,"MULD",26,39954
"1376","NID10314 20160206 010048",10314,"2016-02-06 01:00:48",-115.5112,35.97356,4,"MULD",26,39954
"1377","NID10314 20160206 020008",10314,"2016-02-06 02:00:08",-115.5112,35.97348,3,"MULD",26,39954
"1378","NID10314 20160206 030019",10314,"2016-02-06 03:00:19",-115.5112,35.97353,1.8,"MULD",26,39954
"1379","NID10314 20160206 040016",10314,"2016-02-06 04:00:16",-115.5113,35.9735,3.2,"MULD",26,39954
"1380","NID10314 20160206 050030",10314,"2016-02-06 05:00:30",-115.5113,35.97345,2.2,"MULD",26,39954
"1381","NID10314 20160206 060017",10314,"2016-02-06 06:00:17",-115.5113,35.97342,4.2,"MULD",26,39954
"1382","NID10314 20160206 070019",10314,"2016-02-06 07:00:19",-115.5112,35.97353,3.8,"MULD",26,39954
"1383","NID10314 20160206 080030",10314,"2016-02-06 08:00:30",-115.5113,35.97353,2.4,"MULD",26,39954
"1384","NID10314 20160206 090018",10314,"2016-02-06 09:00:18",-115.5107,35.97347,3.4,"MULD",26,39954
"1385","NID10314 20160206 100029",10314,"2016-02-06 10:00:29",-115.5105,35.97356,3.4,"MULD",26,39954
"1386","NID10314 20160206 110015",10314,"2016-02-06 11:00:15",-115.5104,35.97366,2.6,"MULD",26,39954
"1387","NID10314 20160206 120030",10314,"2016-02-06 12:00:30",-115.5104,35.97367,2.6,"MULD",26,39954
"1388","NID10314 20160206 130022",10314,"2016-02-06 13:00:22",-115.5105,35.97372,2,"MULD",26,39954
"1389","NID10314 20160206 140015",10314,"2016-02-06 14:00:15",-115.5105,35.97373,2.6,"MULD",26,39954
"1390","NID10314 20160206 150030",10314,"2016-02-06 15:00:30",-115.5104,35.97367,3,"MULD",26,39954
"1391","NID10314 20160206 160044",10314,"2016-02-06 16:00:44",-115.5104,35.97368,4,"MULD",26,39954
"1392","NID10314 20160206 170015",10314,"2016-02-06 17:00:15",-115.5104,35.97372,4.4,"MULD",26,39954
"1393","NID10314 20160206 180030",10314,"2016-02-06 18:00:30",-115.5102,35.97349,2,"MULD",26,39954
"1394","NID10314 20160206 190030",10314,"2016-02-06 19:00:30",-115.5103,35.9739,4.8,"MULD",26,39954
"1395","NID10314 20160206 200030",10314,"2016-02-06 20:00:30",-115.5102,35.97406,2.6,"MULD",26,39954
"1396","NID10314 20160206 210014",10314,"2016-02-06 21:00:14",-115.5102,35.97398,2,"MULD",26,39954
"1397","NID10314 20160206 220019",10314,"2016-02-06 22:00:19",-115.5102,35.97402,1.6,"MULD",26,39954
"1398","NID10314 20160206 230015",10314,"2016-02-06 23:00:15",-115.5102,35.974,2.8,"MULD",26,39954
"1399","NID10314 20160207 000009",10314,"2016-02-07 00:00:09",-115.5102,35.97403,4.8,"MULD",26,39954
"1400","NID10314 20160207 010029",10314,"2016-02-07 01:00:29",-115.5102,35.97385,2,"MULD",26,39954
"1401","NID10314 20160207 020015",10314,"2016-02-07 02:00:15",-115.5102,35.97408,5.8,"MULD",26,39954
"1402","NID10314 20160207 030015",10314,"2016-02-07 03:00:15",-115.5103,35.97391,4.2,"MULD",26,39954
"1403","NID10314 20160207 040022",10314,"2016-02-07 04:00:22",-115.5104,35.97369,2.4,"MULD",26,39954
"1404","NID10314 20160207 050015",10314,"2016-02-07 05:00:15",-115.5104,35.9737,2.4,"MULD",26,39954
"1405","NID10314 20160207 060016",10314,"2016-02-07 06:00:16",-115.5104,35.97366,2.2,"MULD",26,39954
"1406","NID10314 20160207 070054",10314,"2016-02-07 07:00:54",-115.5101,35.97329,4.2,"MULD",26,39954
"1407","NID10314 20160207 080030",10314,"2016-02-07 08:00:30",-115.5105,35.97361,2.4,"MULD",26,39954
"1408","NID10314 20160207 090015",10314,"2016-02-07 09:00:15",-115.5091,35.97381,3,"MULD",26,39954
"1409","NID10314 20160207 100029",10314,"2016-02-07 10:00:29",-115.5093,35.97377,3.4,"MULD",26,39954
"1410","NID10314 20160207 110015",10314,"2016-02-07 11:00:15",-115.5093,35.97386,2.6,"MULD",26,39954
"1411","NID10314 20160207 120026",10314,"2016-02-07 12:00:26",-115.509,35.97393,2.8,"MULD",26,39954
"1412","NID10314 20160207 130029",10314,"2016-02-07 13:00:29",-115.5094,35.97472,2.4,"MULD",26,39954
"1413","NID10314 20160207 140028",10314,"2016-02-07 14:00:28",-115.508,35.97611,2.6,"MULD",26,39954
"1414","NID10314 20160207 150015",10314,"2016-02-07 15:00:15",-115.508,35.97608,3,"MULD",26,39954
"1415","NID10314 20160207 160029",10314,"2016-02-07 16:00:29",-115.5081,35.97627,3,"MULD",26,39954
"1416","NID10314 20160207 170031",10314,"2016-02-07 17:00:31",-115.5081,35.97603,3.2,"MULD",26,39954
"1417","NID10314 20160207 180015",10314,"2016-02-07 18:00:15",-115.5088,35.9768,5.4,"MULD",26,39954
"1418","NID10314 20160207 190030",10314,"2016-02-07 19:00:30",-115.5094,35.97752,2.4,"MULD",26,39954
"1419","NID10314 20160207 200013",10314,"2016-02-07 20:00:13",-115.5095,35.97754,5.2,"MULD",26,39954
"1420","NID10314 20160207 210022",10314,"2016-02-07 21:00:22",-115.5093,35.97787,1.8,"MULD",26,39954
"1421","NID10314 20160207 220030",10314,"2016-02-07 22:00:30",-115.5091,35.98157,2.8,"MULD",26,39954
